日期,管制站,入境 / 出境,香港居民,内地访客,其他访客,总计
2024-07-13,高铁西九龙,出境,26586,25336,1296,53218
2024-07-13,红磡,入境,0,0,0,0
2024-07-13,红磡,出境,0,0,0,0
2024-07-13,罗湖,入境,76503,21913,754,99170
2024-07-13,罗湖,出境,107997,25381,807,134185
2024-07-13,落马洲支线,入境,63680,26512,533,90725
2024-07-13,落马洲支线,出境,94204,23328,483,118015
2024-07-13,香园围,入境,31244,10624,169,42037
2024-07-13,香园围,出境,41709,6576,293,48578
2024-07-13,港珠澳大桥,入境,23143,8473,5989,37605
2024-07-13,港珠澳大桥,出境,42342,12056,5560,59958
2024-07-13,落马洲,入境,16541,3670,435,20646
2024-07-13,落马洲,出境,17244,5622,444,23310
2024-07-13,文锦渡,入境,1277,568,11,1856
2024-07-13,文锦渡,出境,1917,464,4,2385
2024-07-13,沙头角,入境,0,0,0,0
2024-07-13,沙头角,出境,0,0,0,0
2024-07-13,深圳湾,入境,35630,19990,1291,56911
2024-07-13,深圳湾,出境,53235,15484,1097,69816
2024-07-13,中国客运码头,入境,549,1117,127,1793
2024-07-13,中国客运码头,出境,1023,656,110,1789
2024-07-13,港口管制,入境,0,0,26,26
2024-07-13,港口管制,出境,1,3,33,37
2024-07-13,启德邮轮码头,入境,0,0,0,0
2024-07-13,启德邮轮码头,出境,0,0,0,0
2024-07-13,港澳客轮码头,入境,6012,1641,2472,10125
2024-07-13,港澳客轮码头,出境,8105,2234,2497,12836
2024-07-14,机场,入境,37443,11718,12813,61974
2024-07-14,机场,出境,34995,13772,17656,66423
2024-07-14,高铁西九龙,入境,23727,25708,1198,50633
2024-07-14,高铁西九龙,出境,15749,27855,1368,44972
2024-07-14,红磡,入境,0,0,0,0
2024-07-14,红磡,出境,0,0,0,0
2024-07-14,罗湖,入境,106565,19809,817,127191
2024-07-14,罗湖,出境,75512,25350,817,101679
2024-07-14,落马洲支线,入境,83613,21212,405,105230
2024-07-14,落马洲支线,出境,66853,21315,480,88648
2024-07-14,香园围,入境,40138,12013,173,52324
2024-07-14,香园围,出境,32456,7051,220,39727
2024-07-14,港珠澳大桥,入境,43430,10022,5746,59198
2024-07-14,港珠澳大桥,出境,25460,12627,6011,44098
2024-07-14,落马洲,入境,26182,3245,378,29805
2024-07-14,落马洲,出境,12914,5476,377,18767
2024-07-14,文锦渡,入境,1507,464,9,1980
2024-07-14,文锦渡,出境,1063,329,5,1397
2024-07-14,沙头角,入境,0,0,0,0
2024-07-14,沙头角,出境,0,0,0,0
2024-07-14,深圳湾,入境,55883,17379,1101,74363
2024-07-14,深圳湾,出境,37260,17781,1172,56213
2024-07-14,中国客运码头,入境,1180,856,94,2130
2024-07-14,中国客运码头,出境,444,780,138,1362
2024-07-14,港口管制,入境,0,0,23,23
2024-07-14,港口管制,出境,0,0,26,26
2024-07-14,启德邮轮码头,入境,0,0,0,0
2024-07-14,启德邮轮码头,出境,0,0,0,0
2024-07-14,港澳客轮码头,入境,8210,1301,2137,11648
2024-07-14,港澳客轮码头,出境,5004,2013,2803,9820
2024-07-15,机场,入境,35175,12743,14170,62088
2024-07-15,机场,出境,33172,11895,16865,61932
2024-07-15,高铁西九龙,入境,16825,21675,1239,39739
2024-07-15,高铁西九龙,出境,15833,18589,1307,35729
2024-07-15,红磡,入境,0,0,0,0
2024-07-15,红磡,出境,0,0,0,0
2024-07-15,罗湖,入境,69063,15977,685,85725
2024-07-15,罗湖,出境,63786,17475,733,81994
2024-07-15,落马洲支线,入境,52949,15188,348,68485
2024-07-15,落马洲支线,出境,52513,13927,409,66849
2024-07-15,香园围,入境,26022,9399,173,35594
2024-07-15,香园围,出境,25368,4733,161,30262
2024-07-15,港珠澳大桥,入境,25415,7747,4360,37522
2024-07-15,港珠澳大桥,出境,20071,12027,4007,36105
2024-07-15,落马洲,入境,14169,3643,317,18129
2024-07-15,落马洲,出境,9629,4685,557,14871
2024-07-15,文锦渡,入境,1568,416,8,1992
2024-07-15,文锦渡,出境,1587,319,8,1914
2024-07-15,沙头角,入境,0,0,0,0
2024-07-15,沙头角,出境,0,0,0,0
2024-07-15,深圳湾,入境,31330,13539,1060,45929
2024-07-15,深圳湾,出境,29184,11750,1220,42154
2024-07-15,中国客运码头,入境,592,670,100,1362
2024-07-15,中国客运码头,出境,640,677,147,1464
2024-07-15,港口管制,入境,18,0,50,68
2024-07-15,港口管制,出境,2,0,30,32
2024-07-15,启德邮轮码头,入境,0,0,0,0
2024-07-15,启德邮轮码头,出境,0,0,0,0
2024-07-15,港澳客轮码头,入境,5631,1306,1837,8774
2024-07-15,港澳客轮码头,出境,4820,1857,1733,8410
2024-07-16,机场,入境,30429,11251,12542,54222
2024-07-16,机场,出境,33538,10976,13111,57625
2024-07-16,高铁西九龙,入境,13234,21696,1189,36119
2024-07-16,高铁西九龙,出境,15631,17238,1057,33926
2024-07-16,红磡,入境,0,0,0,0
2024-07-16,红磡,出境,0,0,0,0
2024-07-16,罗湖,入境,61212,15730,608,77550
2024-07-16,罗湖,出境,62051,16836,594,79481
2024-07-16,落马洲支线,入境,47853,15168,358,63379
2024-07-16,落马洲支线,出境,51363,13998,401,65762
2024-07-16,香园围,入境,24549,8829,159,33537
2024-07-16,香园围,出境,25110,4201,153,29464
2024-07-16,港珠澳大桥,入境,19383,7834,3870,31087
2024-07-16,港珠澳大桥,出境,19407,12457,3453,35317
2024-07-16,落马洲,入境,10528,2951,351,13830
2024-07-16,落马洲,出境,8947,3149,473,12569
2024-07-16,文锦渡,入境,1462,437,14,1913
2024-07-16,文锦渡,出境,1497,336,14,1847
2024-07-16,沙头角,入境,0,0,0,0
2024-07-16,沙头角,出境,0,0,0,0
2024-07-16,深圳湾,入境,27702,13545,1007,42254
2024-07-16,深圳湾,出境,28043,11340,1076,40459
2024-07-16,中国客运码头,入境,384,736,96,1216
2024-07-16,中国客运码头,出境,546,704,114,1364
2024-07-16,港口管制,入境,2,4,42,48
2024-07-16,港口管制,出境,2,0,36,38
2024-07-16,启德邮轮码头,入境,0,0,0,0
2024-07-16,启德邮轮码头,出境,0,0,0,0
2024-07-16,港澳客轮码头,入境,4910,1341,1554,7805
2024-07-16,港澳客轮码头,出境,4789,2214,1750,8753
2024-07-17,机场,入境,27993,11221,12863,52077
2024-07-17,机场,出境,38183,10041,12932,61156
2024-07-17,高铁西九龙,入境,12200,20480,1112,33792
2024-07-17,高铁西九龙,出境,16247,17796,1075,35118
2024-07-17,红磡,入境,0,0,0,0
2024-07-17,红磡,出境,0,0,0,0
2024-07-17,罗湖,入境,61321,14884,673,76878
2024-07-17,罗湖,出境,62684,16827,696,80207
2024-07-17,落马洲支线,入境,47854,14954,389,63197
2024-07-17,落马洲支线,出境,52573,13945,379,66897
2024-07-17,香园围,入境,24956,10471,130,35557
2024-07-17,香园围,出境,26406,4410,148,30964
